ID,smiles
DB1051,Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21
DB1052,COc1ccc(C(CC(N)=O)N2C(=O)c3ccccc3C2=O)cc1OC1CCCC1
DB1053,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1
DB1054,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CC1CCNC1=O
DB1055,CCCCCC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
DB1056,CN1C(C(=O)Nc2ccccn2)=C(OC(=O)/C=C/c2ccccc2)c2ccccc2S1(=O)=O
DB1057,O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1
DB1058,NS(=O)(=O)c1cc(C(=O)NN2C[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2)ccc1Cl
DB1059,NC(=O)CCCCC1CCSS1
DB1060,CN1CCC(OC(c2ccccc2)c2ccccc2)CC1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O
DB1061,CCCCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
DB1062,CN1C[C@H]2CCC[C@@H](C1)C2OC(=O)[C@](O)(c1ccccc1)C1CCCC1
DB1063,COC(=O)c1cc(OC)c2c(c1-c1c(CO)cc(OC)c3c1OCO3)OCO2
DB1064,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cc(Cl)cc3c2OCCO3)CC1
DB1065,Cc1cc(Cc2c(C)nn(CCC(=O)O)c2C)c2c(c1O)CCC2
DB1066,Cc1nn(-c2ncccc2CO)cc1CN1CCC2(CC1)OCC(F)(F)c1cc(Cl)sc12
DB1067,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1
DB1068,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12
DB1069,CNC1=Nc2ccc(Cl)cc2C(c2ccc[nH]2)=NC1
DB1070,CCc1cc(F)c2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)c(C)c2c1
DB1071,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1
DB1072,CO[C@@H]1[C@H](OC(=O)N2CC(CCN3CCOCC3)C2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
DB1073,C[C@H]1[C@H](N2CCS(=O)(=O)CC2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3
DB1074,O=C(O)c1ccc(C2(NC(=O)C3CC4(CCN3Cc3ccc(C(F)(F)F)cc3)CC4)CC2)cc1
DB1075,Cc1cc(O)c(O)cc1C(=O)OC[C@H](CNC(C)(C)CNC(=O)C1CCOC1)OC(=O)C1(C)CC1
DB1076,N#C[C@@H]1C[C@H](F)CN1C(=O)[C@@H](N)C(c1ccc(F)cc1)c1ccc(F)cc1
DB1077,Oc1cc2c(cc1O)[C@H]1c3ccccc3CN[C@@H]1CC2
DB1078,C[Si](C)(C)c1cc([Si](C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
DB1079,Cc1nn(C)cc1CN1CCC(c2ccc(C(=O)Nc3ccccc3N)cc2)CC1
DB1080,O=c1nc(NCc2ccc(Cl)c(Cl)c2)[nH]c2ncn(CCN3CCOCC3)c12
DB1081,COc1cc(Nc2ncc(C)c(Nc3ccc4oc(=O)[nH]c4c3)n2)cc(C)c1F
DB1082,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1cn2c(C3CCOCC3)ncc2c(=O)[nH]1
DB1083,CCO[C@H]1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)[C@H](c2ccc(C(=O)O)cc2)C1
DB1084,NC(=O)NC[C@@H]1CCCc2cc(S(=O)(=O)c3cccc(F)c3)ccc21
DB1085,CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1
DB1086,O=C(c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1)N1CCN(CC2CC2)CC1
DB1087,CN1C(=O)C(F)=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(=O)NCc5nc6ncccc6[nH]5)CC[C@H]4[C@@H]3CC[C@@H]12
DB1088,Cc1cc(C(=O)Nc2nc3cccc(Cl)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1
DB1089,COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1
DB1090,CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1
DB1091,C[C@H](CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
DB1092,O=c1[nH]c(Cc2ccccn2)nc2c1cnn2C1CCOCC1
DB1093,OC(COC1CN2CCC1CC2)(c1ccccc1)C1CCCC1
DB1094,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1
DB1095,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(C#N)c3)CC2)CC1
DB1096,Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1
DB1097,O=C1c2cc3nnn(CCc4cccc(F)c4)c(=O)c3cc2OCN1C1CC1
DB1098,COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC
DB1099,Cc1c(-c2[nH]c3ccc(C4CCN(CC(N)=O)CC4)cc3c2C(C)C)cn2ncnc2c1C
DB1100,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.[Cl-]
DB1101,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
DB1102,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1
DB1103,Cc1nc2cc(C(=O)N(C)C)cc(O[C@H]3CCOc4cc(F)cc(F)c43)c2[nH]1
DB1104,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C
DB1105,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12
DB1106,Cc1ccn(-c2nc(NC3CCC(F)(F)CC3)cc(N3CCOCC3)n2)n1
DB1107,NCc1cc(Oc2cccc(C(=O)N3C[C@@H](O)[C@H](F)C3)c2)nc(C(F)(F)F)c1
DB1108,CC(C)(C)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cccnc3)cc2)cc1
DB1109,O=C1Nc2ccc(CN3C(=O)CSC3=O)cc2/C1=C/c1cc(CN2CCOCC2)c[nH]1
DB1110,Cn1cc2cc(C(F)(F)c3nnc4ccc(-c5cnn(C6CC6)c5)nn34)c(F)cc2n1
DB1111,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12
DB1112,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1
DB1113,NC1CCC(CN[C@@H]2C[C@H]2c2ccccc2)CC1
DB1114,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1
DB1115,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1
DB1116,N#CC(c1ccnc(OCc2ccc(CN3CCOCC3)cc2)n1)c1nc2ccccc2s1
DB1117,CN1C(=O)[C@@H](NC(=O)c2n[nH]c(Cc3ccccc3)n2)COc2ccccc21
DB1118,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1
DB1119,CCOc1ccc2c(-c3cccc(F)c3)nn(CC(=O)N(C)c3ccc4nc(C)oc4c3)c(=O)c2c1
DB1120,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1
DB1121,COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O
DB1122,CCCCCCCCNC(=N)NC(=N)NCc1ccc(Cl)c(Cl)c1
DB1123,NC(=O)c1ccc(OCCCN2CC3CCCC3C2)cc1
DB1124,O=C(O)c1ccc(CN2CCC(CN[C@@H]3C[C@H]3c3ccccc3)CC2)cc1
DB1125,c1ccc2c(c1)CCC[C@H]2Nc1nc2ccccc2[nH]1
DB1126,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCC[18F]
DB1127,CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3
DB1128,Nc1nc(N)c2c(OCC3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1
DB1129,O=C(NC1CCOCC1)c1csc([C@@H]2C[C@H]2NCC2CC2)c1
DB1130,CC(C)CN(CCCN1CCN(CCCNc2nc3ccccc3[nH]2)CC1)CC(C)C
DB1131,COC(=O)N1CCC[C@H](NS(C)(=O)=O)[C@@H]1CO[C@H]1CC[C@@H](c2ccccc2)CC1
DB1132,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
DB1133,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12
DB1134,O=[N+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1
DB1135,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(N4CCOCC4)cc3)nc21
DB1136,OC1=NCCc2[nH]c(-c3ccncc3)cc21
DB1137,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCC3O1
DB1138,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
DB1139,CCS(=O)(=O)Nc1ccc2c(c1)nc(C(C)(C)C)n2CC1CCC(F)(F)CC1
DB1140,COc1ccc2c(n1)C(=O)O[C@]21CC[C@H](C(=O)N(C)CCN2CCCCC2)CC1
DB1141,C[C@H]1C[C@@H](N2C(=N)N[C@](C)(c3cccc(NC(=O)c4cccc(C#N)c4)c3Cl)CC2=O)CCO1
DB1142,CC1(C)CC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4c(P(C)(C)=O)c(C#N)ccc34)n2)CN1
DB1143,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC(CNC2CC2)C1
DB1144,Cc1cc(NCCCN(C)C)nc(NC(=O)Nc2ccc(Cl)c(Cl)c2)n1
DB1145,CC(=O)N1CC(F)(F)c2c(Sc3ncc(N4CCC5(CC4)COC[C@H]5N)nc3N)cccc21
DB1146,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1
DB1147,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)C(OCCO)c2cc3ccccc3nc2-1
DB1148,C#Cc1cccc(Nc2ncnc3cc(OC)c(O[C@@H]4CCN(C)CC4(F)F)cc23)c1F
DB1149,CN1CCN(c2cc(C(=O)Nc3cc4cc(-c5cnn(C)c5)ccc4cn3)ccn2)CC1
DB1150,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cnc(N3CCOCC3)cc1N2
DB1151,O=C(CC1(O)C(O)=Nc2c(Cl)ccc(Cl)c21)c1ccc(C2CC2)cc1
DB1152,CC(=O)c1c(C)c2cnc(Nc3ccc(C4CCNCC4)cn3)nc2n(C2CCCC2)c1=O
DB1153,CS(=O)(=O)N1CCC(c2ccc(-c3cc4nccnc4c(NC[C@@H]4CNCCO4)n3)cc2)CC1
DB1154,O=C(NCc1ncccc1F)c1coc(CCNCCc2nc3ccccc3[nH]2)n1
DB1155,Cc1oc2c(C)c3oc(=O)cc(C)c3cc2c1COCCN
DB1156,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12.Cl.Cl
DB1157,CCN(CC)CCCNc1ccnc2cc(Cl)ccc12
DB1158,COCCO[C@@H]1c2ccn3c(C)c(C)nc3c2N[C@H](c2ccccc2)[C@H]1O
DB1159,COc1cc(/C=N/NC(=O)C(OC)c2ccc(-n3cccn3)cc2)cc(OC)c1Br
DB1160,O=C(O)[C@H]1O[C@H]2O[C@@H]1C(=O)N(Cc1ccccc1)[C@@H]2Cc1ccccc1
DB1161,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)c(Cl)cc(OC2CC2)c1C#N
DB1162,O[C@H]1CCCN[C@@H]1CCCn1cnc2c(Cl)c(Cl)ccc21
DB1163,CN1CCN(c2ccc(-c3ccn4c(-c5ccnc6cccnc56)cnc4c3)cc2)CC1
DB1164,CC(=O)c1c(C)c2cnc(N[C@@H]3CCOC[C@H]3O)cc2n(C2CCCC2)c1=O
DB1165,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CC(O)C12C
DB1166,c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1
DB1167,COc1nn(C)cc1Nc1nccc(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1
DB1168,C[C@]1(O)CC[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3C#N)cc2)CC1
DB1169,Cc1cc(CNc2[nH]nc(Nc3ccc(N4CCOCC4)cc3)c2C(N)=O)cc(C)c1O
DB1170,O=C(O)c1nn[nH]c1O[C@H]1CC[C@H](c2ccc(OC(F)(F)F)cc2)CC1
DB1171,CC(C)n1c(C2CCNCC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21
DB1172,Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOCCO)c2cccnc21
DB1173,CN1CC[C@H](c2c(OP(=O)(O)O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1
DB1174,CC(C)(C)c1ccc(-c2nc3ccccc3[nH]2)cc1
DB1175,CCOc1cc2c(=O)oc(-c3ccccc3SC)nc2cc1OC
DB1176,Fc1cc(-c2ccc3c(n2)[nH]c2ccncc23)ccn1
DB1177,COCc1nn(Cc2ccc(Cn3ccccc3=O)cc2)cc1C(=O)NCc1nccc(OC)c1F
DB1178,Cc1cc(C)c(CNC(=O)c2cc(Cl)c3c(c2C)O[C@@](C)([C@H]2CC[C@H](N(C)C)CC2)O3)c(=O)[nH]1
DB1179,Fc1ccccc1Cc1nc(-c2nc(C(F)(F)F)n[nH]2)cn2ccnc12
DB1180,O=C1CC[C@H](N2C(=O)c3cccc4c(Cc5ccc(CN6CCOCC6)cc5)ccc2c34)C(=O)N1
DB1181,COc1cc(CCc2cc(NC(=O)c3ccc(N4C[C@@H](C)N[C@@H](C)C4)cc3)n[nH]2)cc(OC)c1
DB1182,c1cc2nc(c1)CN[C@H]1CCCC[C@@H]1NCCN[C@H]1CCCC[C@@H]1NC2
DB1183,O=C(O)CCCCCCCNC(=O)c1ccccc1O
DB1184,CCC(CC)c1cc(C)nc2c(-c3nc(N4CCOCC4)sc3Cl)c(C)nn12
DB1185,Cc1cc(C)c2c(n1)CN(C(=O)CC1CN(c3ccnc(C(F)(F)F)c3)C1)C2
DB1186,Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1
DB1187,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1
DB1188,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C3CC3)cn4C)n2)cc1CN1C[C@H](O)CO1
DB1189,COc1cc2c3c(n(CCCN4CCOCC4)c(=O)c2cc1OC)-c1cc2c(cc1C3=O)OCO2
DB1190,Cc1c(-c2ccnc(C(F)(F)F)c2)ncn1CC(=O)Nc1ccc(-c2cnccn2)cn1
DB1191,CC(C)(O)c1cc2nn(CCS(C)(=O)=O)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1
DB1192,C[C@@H](NC(=O)N1C(=O)[C@H](Cc2ccnc(N)c2)[C@H]1C(=O)O)C1CCCCC1
DB1193,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
DB1194,Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1
DB1195,[2H]C([2H])([2H])C([2H])([2H])C([2H])([2H])OC(C(=O)OC1CCNCC1)(c1ccccc1)c1ccccc1
DB1196,Nc1ncc(-c2cnn(C3CCNCC3)c2)cc1-c1nnc(CC2CC2)o1
DB1197,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1
DB1198,C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1
DB1199,[2H]C1([2H])C([C@@H](CC#N)n2cc(-c3ncnc4[nH]ccc34)cn2)C([2H])([2H])C([2H])([2H])C1([2H])[2H]
DB1200,C[C@H]1CN2CCNCc3ccc(C(=O)NCC(F)F)c1c32
DB1201,C[C@@H]1COCCN1c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(-c3cc[nH]n3)c2n1
DB1202,N#Cc1ccc2c(c1)[C@H]1CCCN(C(=O)c3ccc4[nH]cnc4c3)[C@H]1C2
DB1203,COc1c([C@H]2[C@H](C(=O)Nc3ccnc(C(N)=O)c3)O[C@@](C)(C(F)(F)F)[C@H]2C)ccc(F)c1F
DB1204,Cc1c(Cc2ccc(-n3cccn3)cc2)cc2c(c1F)CN([C@H]1COCC[C@@H]1O)C2=O
DB1205,O=C(O)c1nc2ccccc2n([C@H]2C[C@H]3CCC[C@@H](C2)N3C2C[C@H]3CCC[C@H](C2)C3)c1=O
DB1206,CC(=O)N1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(N[C@@H]3CCOC3)nc2C1
DB1207,CCCC[C@H](Cc1c[nH]c2ccccc12)NC(=O)c1cnc(N2CCN(C)CC2)s1
DB1208,Cn1cc(S(=O)(=O)[C@@](C)(F)C2CCN(C(=O)Nc3ccon3)CC2)c(C(F)F)n1
DB1209,OC[C@H]1O[C@@H](c2cc(Cc3ccc(C4CC4)cc3)c(Cl)c3c2CCO3)[C@H](O)[C@@H](O)[C@@H]1O
DB1210,Cc1nc(NC(=O)N2CCC(C)(C)C2=O)ccc1Oc1ccnc(-c2cnn(C)c2)c1
DB1211,O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21
DB1212,N#C[C@H](C[C@@H]1CCCNC1=O)NC(=O)[C@H](CC1CC1)NC(=O)c1cc2cccc(Cl)c2[nH]1
DB1213,Cc1cc(-c2ccc(C(=O)[C@@H]3CCCC[C@H]3C(=O)Nc3cnn4c3C(=O)NCC4)cc2)[nH]n1
DB1214,C[C@H]1c2cccc(CCC(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl
DB1215,C[C@@H]1COCCN1c1cc(-c2ccnn2C)c2ccnc(-c3ccn[nH]3)c2n1
DB1216,COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn([C@H]4CCOC4)c23)c1C
DB1217,CCn1cc(C(=O)N2CCOCC2)c(=O)c2cc(NC3Cc4ccccc4C3)cnc21
DB1218,O=c1ccc2ccc(O[C@@H]3C[C@H]4CC[C@@H](C3)N4)cc2o1
DB1219,[2H]c1c([2H])c([2H])c2c([nH]c(=O)n2CCCN2CCC(n3c(=O)[nH]c4cc(Cl)ccc43)CC2)c1[2H]
DB1220,CCC(=O)N[C@@H]1CCCc2c(-c3ccc4c(c3)CCC(=O)N4C)cncc21
DB1221,COC(=O)NCCCn1nc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2ccc(C)nc21
DB1222,C[C@H]1Cc2c(nnn2-c2ncc(F)cn2)CN1C(=O)c1ccnc(C(F)(F)F)c1F
DB1223,COc1cc2c(-c3cnn4cc(N5CCC(N6CCN(C)CC6)CC5)cnc34)ccnc2cc1F
DB1224,CCc1[nH]nc(C(=O)Nc2ccc([C@H]3CNCCO3)cc2)c1C
DB1225,CO[C@H]1CCC[C@H]2C1=C(C(=O)OC(C)OC(=O)OC1CCCCC1)N1C(=O)[C@H]([C@@H](C)O)[C@@H]21
DB1226,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N
DB1227,C[C@H]1CCN1c1nc(N2C[C@@H]3[C@@H](CC(=O)O)[C@@H]3C2)cc(C(F)(F)F)n1
DB1228,CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1
DB1229,Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1
DB1230,COc1ccc(NC(=O)[C@@H]2C[C@H](C)CC[C@H]2C(C)C)cc1
DB1231,CN(CCO)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1
DB1232,NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)CCCCCc1ccccc1
DB1233,C[C@@H]1CS/C(=N\NC(=O)C(=O)[C@@H](NC(=O)C2CCCCCC2)C2CCOCC2)N1C
DB1234,O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCC1
DB1235,Nc1c([18F])ccc2cnc(-n3ccc4ccncc43)cc12
DB1236,COC(=O)[C@H](c1ccccc1Cl)N1CCC(S)/C(=C\C(=O)O)C1
DB1237,O=C1CCC(N2Cc3cc(CNC(=O)C(F)(F)c4ccc(Cl)cc4)ccc3C2=O)C(=O)N1
DB1238,CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nc2c(C(=O)N[C@@H]3CC[C@H]3OC)cnn12
DB1239,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl
DB1240,CCOC(=O)C[N+]1(C)CC[C@@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1
DB1241,O=C(O)C[C@@H](c1ccc(OC(F)F)nc1)N1CCN(CCCc2ccc3c(n2)NCCC3)C1=O
DB1242,COc1ccc2c3c1O[C@H]1C[C@@H](OC(=O)c4ccccc4)C=C[C@@]31CCN(C)C2
DB1243,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O
DB1244,O=C(O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O
DB1245,COC(=O)N[C@H](C(=O)N1C[C@H](C(F)(F)F)C[C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(C)(C)C
